,name,link,category,imgs,sellDate,price,size,source
77,Morfonica Concept LIVE「forte」 アクリルスタンド,https://bang-dream.com/goods/3715,アクリルスタンド・ジオラマ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/6c7130a2-5c22-4a3a-8a6b-48fd5a0eb14f.jpg,2024年04月14日 (日),各1760円（税込）,約W68×H151mm以内,イベント商品 全5種
78,ハロー、ハッピーワールド！ スペシャルイベント「ハッピー！ラッキー！スマイル！フェスティバル！」 記念アクリルキーホルダー,https://bang-dream.com/goods/3503,キーホルダー・ストラップ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/4f5c46e6-c8e1-4048-9b3e-feda7c116b14.jpg,2023年09月09日 (土),1100円（税込）,約100×H73mm,イベント商品
79,BanG Dream! 11th☆LIVE DAY1:Poppin'Party×RAISE A SUILEN「GALAXY to GALAXY」 キャストコメントカスタムパーツ,https://bang-dream.com/goods/3267,アクリルスタンド・ジオラマ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/e0d8b90b-7f89-4900-8b23-137b34903ff2.jpg,2023年02月04日 (土),各660円（税込）,,イベント商品 全10種
80,バンドリ！ ガールズバンドパーティ！ トレーディングブロマイド Letter ver.,https://bang-dream.com/goods/3312,ブロマイド・ステッカー・シール,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/0efc7ea0-ff9a-41bc-bea8-d088144f8c3c.jpg,2023年04月01日 (土),440円,約W89×H127mm,トレーディング、全14種
81,バンドリ！ ガールズバンドパーティ！ アクリルスタンド 2024年キービジュアルver.,https://bang-dream.com/goods/3706,アクリルスタンド・ジオラマ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/172419e5-bd55-4e12-a0e0-70a91351471d.jpg,2024年03月15日 (金),各1760円（税込）,本体：約W90×H120mm以内 台座：W60×H60mm以内,一般商品 全8種
82,BanG Dream! ガールズバンドパーティ！ トレーディング缶バッジ Happy days ver.,https://bang-dream.com/goods/3478,缶バッジ・ピンズ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/36ff83d5-622e-42bf-b295-4d9fcc370236.jpg,2023年09月01日 (金),550円(税込)　※トレーディング商品,直径約56mm,一般商品、全14種
83,BanG Dream! 12th☆LIVE DAY2:MyGO!!!!!「ちいさな一瞬」 アクリルスタンド,https://bang-dream.com/goods/3545,アクリルスタンド・ジオラマ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/445cde9b-e237-43d3-a786-2d145e6b5a4c.jpg,2023年11月04日 (土),1760円（税込）,本体：約W80×H140mm以内 台座：約W50×H50mm ※各メンバーによって異なります。,イベント商品 全5種
84,BanG Dream! 12th☆LIVE DAY2:MyGO!!!!!「ちいさな一瞬」 クリアファイル,https://bang-dream.com/goods/3547,文具,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/1299d0b5-b662-427a-a190-66a834b7a822.jpg,2023年11月04日 (土),550円（税込）,A4サイズ対応,イベント商品
85,BanG Dream! 靴紐 MyGO!!!!! vol.1,https://bang-dream.com/goods/3460,生活雑貨,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/b0848f70-b11a-485c-a4a2-d539db23d128.jpg,2023年08月25日 (金),1100円（税込）,約W1300×H10mm,イベント商品
86,BanG Dream! コーチジャケット RAISE A SUILEN vol.2,https://bang-dream.com/goods/3355,アパレル,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/a18e79cc-fa80-459e-b4e0-79abaa01d418.jpg,2023年05月28日 (日),7150円（税込）,フリーサイズ,イベント商品
87,バンドリ！ ガールズバンドパーティ！ クリアファイル Sweets×Flower Tea Party! ver.,https://bang-dream.com/goods/3517,文具,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/8b4ed867-593c-47d1-ad34-1b4f5cb3feeb.jpg,2023年11月14日 (火),550円(税込),A4サイズ対応,イベント商品、全1種
88,BanG Dream! 12th☆LIVE DAY1:Poppin'Party「Welcome to Poppin'Land」 アクリルスタンド,https://bang-dream.com/goods/3534,アクリルスタンド・ジオラマ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/8af6d1fa-4b64-49da-a6b4-c19ab32e30ec.jpg,2023年11月03日 (金),各1760円（税込）,本体:約W80mm×H140mm以内 台座:W50mm×H50mm ※各メンバーによって異なります。,イベント商品 全5種
89,BanG Dream! It's MyGO!!!!!  アクリルスタンド Jump ver.,https://bang-dream.com/goods/3469,アクリルスタンド・ジオラマ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/fba40c04-72c9-41f0-b74a-fcee04a5f5bb.jpg,2023年09月01日 (金),各1650円(税込),本体：約W100×H150mm　台座：約W60×H60mm,一般商品全5種
90,BanG Dream! It's MyGO!!!!! トレーディングチケット風ステッカー Jump ver.,https://bang-dream.com/goods/3473,ブロマイド・ステッカー・シール,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/fb283e93-5ca0-46b7-b82b-ca7099b71b2b.jpg,2023年09月01日 (金),440円(税込) 　※トレーディング商品,約W70×H140mm,一般商品、全5種
91,Morfonica ZEPP TOUR 2023「forte」 記念アクリルキーホルダー,https://bang-dream.com/goods/3413,キーホルダー・ストラップ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/3b76d18e-137b-4da5-96b1-8ede858041ce.jpg,2023年07月20日 (木),1100円（税込）,約W80×H30mm,イベント商品
92,BanG Dream! 12th☆LIVE DAY3:RAISE A SUILEN「REVEAL」 マフラータオル,https://bang-dream.com/goods/3552,タオル,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/bfae985d-ea55-438c-b064-3a8767817444.jpg,2023年11月05日 (日),2420円（税込）,約W200×H1150mm,イベント商品
93,ハロー、ハッピーワールド！ スペシャルイベント「ハッピー！ラッキー！スマイル！フェスティバル！」 キャストコメント色紙,https://bang-dream.com/goods/3502,生活雑貨,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/cddcfca9-e28b-4325-9ebf-03f9b6554fa6.jpg,2023年09月09日 (土),1650円（税込）,約W242×H273mm,イベント商品
94,Poppin'Party×MyGO!!!!! 「Divide/Unite」 アクリルスタンド,https://bang-dream.com/goods/3726,アクリルスタンド・ジオラマ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/8d9e4f29-44fc-48e9-a5c6-d4a077a79096.jpg,2024年04月29日 (月),各1760円（税込）,本体：約W75×H148mm以内 台座：約W59×H39mm パーツ：約W39×H29mm以内 ※各メンバーによって異なります。,イベント商品 全10種
95,ぽぴばん！のおでかけ in Summer サンダル ポピパみんなで描きました☆ Lサイズ,https://bang-dream.com/goods/3433,生活雑貨,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/98050c02-bd11-479c-9270-63fc2c522d93.jpg,2023年08月11日 (金),4400円（税込）,Lサイズ(26～27cm対応),イベント商品
96,BanG Dream! Ave Mujica アクリルプレート vol.1,https://bang-dream.com/goods/3593,アクリルスタンド・ジオラマ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/21c801a2-0bbb-4985-88f8-462f3877ad34.jpg,2023年12月30日 (土),2750円（税込）,約W120×H150mm,一般商品
97,BanG Dream! 12th☆LIVE DAY3:RAISE A SUILEN「REVEAL」 クリアファイル,https://bang-dream.com/goods/3557,文具,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/366a4f86-f7df-4f7f-b259-a8f925090389.jpg,2023年11月05日 (日),550円（税込）,A4サイズ対応,イベント商品
98,Roselia「Farbe」 パンフレット,https://bang-dream.com/goods/3487,書籍・パンフレット,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/1df411e7-6173-44f8-8e39-87cd3060176c.jpg,2023年09月16日 (土),4400円（税込）,B5サイズ,イベント商品
99,BanG Dream! ガールズバンドパーティ！ トレーディングホログラム缶バッジ ミニキャラ2023 Summer ver.,https://bang-dream.com/goods/3386,缶バッジ・ピンズ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/bd69eb93-ad16-492c-92c8-8e8389774be2.jpg,2023年07月01日 (土),550円（税込）,直径：約56mm,一般商品 全7種
100,RAISE A SUILEN LIVE 2024「ESSENTIALS」 記念バンダナキーリング,https://bang-dream.com/goods/3779,キーホルダー・ストラップ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/afea40ed-9d68-4707-90f8-41dbeac7487d.jpg,2024年06月15日 (土),1650円（税込）,バンダナ：約W500×H500mm,イベント商品
101,バンドリ！ ガールズバンドパーティ！ ジオラマアクリルスタンド 2023 Summer ver.,https://bang-dream.com/goods/3384,アクリルスタンド・ジオラマ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/6813185e-b4b8-47c5-bab4-448f7465a47f.jpg,2023年07月01日 (土),各1100円（税込）,約W100×H100mm /  約W55×H60mm以内(組み立て時),イベント商品 全7種
102,BanG Dream! シリコンバンド＆ステッカーセット,https://bang-dream.com/goods/3560,ブロマイド・ステッカー・シール,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/e5ee82ee-393e-4264-91e6-7d4ad7b0a7ac.jpg,2023年11月05日 (日),1320円（税込）,シリコンバンド：約W202×H20mm ステッカー：約W65×H30mm以内,イベント商品 全5種
103,BanG Dream! Ave Mujica クリアファイル vol.1,https://bang-dream.com/goods/3585,文具,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/40b4962b-dc47-42f4-8d03-4cf45c2945f5.jpg,2023年12月30日 (土),550円（税込）,A4サイズ対応,一般商品
104,BanG Dream! It's MyGO!!!!! エンディング場面写ポストカード,https://bang-dream.com/goods/3582,文具,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/47557148-cfcc-42a5-9fa0-81c6d66f44a9.jpg,2023年12月30日 (土),1000円（税込）,ポストカードサイズ,一般商品
105,BanG Dream! 12th☆LIVE DAY1:Poppin'Party「Welcome to Poppin'Land」 記念キーホルダー,https://bang-dream.com/goods/3533,キーホルダー・ストラップ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/64bdcf8a-cf09-449a-a802-61ed21d25113.jpg,2023年11月03日 (金),1650円（税込）,本体：約W60×H80mm,イベント商品
106,Poppin'Party×MyGO!!!!! 「Divide/Unite」 背景付きアクリルキーホルダーセット,https://bang-dream.com/goods/3731,キーホルダー・ストラップ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/bd86a6d5-ce9d-4054-b6df-2a47f623bdef.jpg,2024年04月29日 (月),2750円（税込）,本体：約W34mm×H70mm以内 台紙：A5サイズ,イベント商品 全2種
107,Poppin'Party×MyGO!!!!! 「Divide/Unite」 タオル,https://bang-dream.com/goods/3723,タオル,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/d37633fe-4bf6-4814-82f2-036704f348d0.jpg,2024年04月29日 (月),2420円（税込）,約W840×H340mm,イベント商品
108,Roselia LIVE TOUR「Rosenchor」 ラバーバンド,https://bang-dream.com/goods/3651,リストバンド,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/ee50fa6e-0f44-49dc-bf5e-0b22eb1d5772.jpg,2024年02月17日 (土),1210円（税込）,約210×H25mm,イベント商品
109,BanG Dream! ジオラマアクリルスタンド MyGO!!!!! 碧を泳ぐver.,https://bang-dream.com/goods/3761,アクリルスタンド・ジオラマ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/d2d28d11-1898-4e6b-9ecc-a3139d5fdbe7.jpg,2024年06月29日 (土),各1100円（税込）,約W100×H100mm,一般商品 全5種
110,BanG Dream! トレーディング缶バッジ MyGO!!!!!,https://bang-dream.com/goods/3590,缶バッジ・ピンズ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/1f959994-6976-442d-a657-07fecc4461a0.jpg,2023年12月30日 (土),550円（税込）,直径約60mm,一般商品 全5種
111,Roselia「Farbe」 Tシャツ Normal ver.,https://bang-dream.com/goods/3494,アパレル,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/07da59c7-0c0c-49c1-afaa-9f6b1ebe64de.jpg,2023年09月16日 (土),4400円（税込）,Mサイズ／Lサイズ／XLサイズ,イベント商品
112,BanG Dream! ローブ Ave Mujica,https://bang-dream.com/goods/3639,アパレル,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/dd746012-9572-4983-8435-eff76e200c8c.jpg,2024年01月27日 (土),16500円（税込）,着丈:約115cm 身幅:約65cm 肩幅:約54cm 袖丈:約57cm ベルト紐:訳248cm,イベント商品
113,BanG Dream! クリアファイル 名無声ver.,https://bang-dream.com/goods/3396,文具,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/39bd457d-ea7a-4351-b24c-b7d7e0ec4297.jpg,2023年07月01日 (土),550円（税込）,A4サイズ対応,一般商品
114,Roselia LIVE TOUR「Rosenchor」 トレーディング缶バッジ Special ver.,https://bang-dream.com/goods/3788,缶バッジ・ピンズ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/581c5fbd-83a0-4116-90e3-43393429af0c.jpg,2024年06月29日 (土),550円（税込）,直径約56mm,イベント商品 全5種
115,BanG Dream! It's MyGO!!!!! RiNG会員証風トレーディングアクリルキーチェーン,https://bang-dream.com/goods/3602,キーホルダー・ストラップ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/d4c5ac62-f6d2-4903-bf1c-7c8b56f973ee.jpg,2023年12月08日 (金),770円（税込）,約W54×H85.6mm,一般商品 全10種
116,BanG Dream! クリアファイル 影色舞ver.,https://bang-dream.com/goods/3394,文具,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/0ab04177-60a5-470d-9177-4ee76653149d.jpg,2023年07月01日 (土),550円（税込）,A4サイズ対応,一般商品
117,Roselia LIVE TOUR「Rosenchor」 ブレード,https://bang-dream.com/goods/3656,ペンライト・ブレード,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/f9b7f516-8146-4f55-bab9-c53a2688d411.jpg,2024年02月17日 (土),4400円（税込）,約H250mm,イベント商品
118,Roselia「Farbe」 フード付きタオル,https://bang-dream.com/goods/3510,タオル,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/732ceea1-a129-492c-b1bf-929465e34949.jpg,2023年09月16日 (土),各4400円（税込）,タオル：約W1200×H750mm　フード：約W600×H330mm,イベント商品 全5種
119,BanG Dream! ガールズバンドパーティ! バンドモチーフリング Special Edition Pastel＊Palettes,https://bang-dream.com/goods/3171,その他,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/5b2d47fd-208e-408d-848b-b692f984f4ba.jpg,,各11000円（税込）,7号 / 9号 / 11号 / 13号 / 15号 / 17号 / 19号 / 21号,全5種
120,BanG Dream! トレーディングブロマイド 処救生 ver.,https://bang-dream.com/goods/3812,ブロマイド・ステッカー・シール,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/55b3a03e-4737-408c-9771-a403a32ac54f.jpg,2024年08月11日 (日),495円（税込）,L判サイズ,イベント商品 全10種
121,BanG Dream! ビッグシルエットTシャツ Ave Mujica,https://bang-dream.com/goods/3769,アパレル,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/7f6587e3-e96e-431c-9a72-4e1ec8b71340.jpg,2024年06月08日 (土),4400円（税込）,フリーサイズ,イベント商品
122,Morfonica Concept LIVE「forte」 マフラータオル,https://bang-dream.com/goods/3713,タオル,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/6aed26d9-17b9-42b0-9e5b-b3bc59e57c2f.jpg,2024年04月14日 (日),2420円（税込）,約W1100×H200mm,イベント商品
123,Morfonica Concept LIVE「forte」 ラバーバンド,https://bang-dream.com/goods/3714,リストバンド,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/c4728aa9-9bca-43f2-a9f2-386e844eb478.jpg,2024年04月14日 (日),1100円（税込）,約W210×H25mm,イベント商品
124,バンドリ！ ガールズバンドパーティ！ きらりんアクリルスタンド WEGOver.,https://bang-dream.com/goods/3235,アクリルスタンド・ジオラマ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/ce814262-1c0c-43e7-81c6-af589fdf8fe8.jpg,,各1650円,約W80×H150mm,全６種
125,BanG Dream! ガールズバンドパーティ！ トレーディング缶バッジ Dream ver.,https://bang-dream.com/goods/3662,缶バッジ・ピンズ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/297840f4-c97a-4442-983c-e9344a409033.jpg,2024年03月30日 (土),550円（税込）,直径約57mm,イベント商品 全16種
126,RAISE A SUILEN×Morfonica「Mythology Chapter 2」 アクリルキーホルダー RAISE A SUILEN,https://bang-dream.com/goods/3082,キーホルダー・ストラップ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/3fc2b49a-d17a-4317-830e-26f9fc42cd72.jpg,2022年06月18日 (土),各880円（税込）,約H70mm×W70mm,イベント商品 全5種
127,MyGO!!!!! ZEPP TOUR 2024「彷徨する渇望」 ラバーバンド,https://bang-dream.com/goods/3674,リストバンド,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/6d820050-ccc1-4129-aa42-42609de78fa6.jpg,2024年02月12日 (月),1210円（税込）,約W215×H30.3mm,イベント商品
128,MyGO!!!!! 2nd LIVE「そのままを抱きしめて」 タオル,https://bang-dream.com/goods/3164,タオル,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/1d5998f4-02ea-41e8-a4b8-c973c6e55b67.jpg,2022年09月10日 (土),2200円（税込）,約W850×H330mm,イベント商品
129,BanG Dream! It’s MyGO!!!!! トレーディング缶バッジ Casual Attire ver.,https://bang-dream.com/goods/3851,缶バッジ・ピンズ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/dad619f6-d01b-4035-9e63-19d50162e771.jpg,2024年08月09日 (金),550円（税込）,直径約56mm,イベント商品 全10種
130,バンドリ！ ガールズバンドパーティ！ クリアファイル 2024キービジュアルver.,https://bang-dream.com/goods/3708,文具,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/50b05321-0506-4b38-a4e8-b67b5b9741a8.jpg,2024年03月15日 (金),550円（税込）,A4サイズ対応,一般商品
131,Poppin'Party×MyGO!!!!! 「Divide/Unite」 記念キーホルダー,https://bang-dream.com/goods/3725,キーホルダー・ストラップ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/fa9e92fc-3044-40a3-9493-7e1867b385b4.jpg,2024年04月29日 (月),1650円（税込）,約W60×H50mm,イベント商品
