,番名,链接,评分,放送日期,id,追番人数,播放量,硬币数,弹幕数
1788,蜡笔小新之动感超人大战泳装魔王,https://www.bilibili.com/bangumi/play/ss3868,9.4,1993-07-23 16:00:00,3868,18316,646658,1396,7934
1789,五星物语,https://www.bilibili.com/bangumi/play/ss2390,9.6,1989-03-10 16:00:00,2390,18307,120298,360,894
1790,流汗吧！健身少女（僅限港澳台地區）,https://www.bilibili.com/bangumi/play/ss28063,9.7,2019-07-02 16:00:00,28063,18282,331538,2014,5660
1791,婆娑罗,https://www.bilibili.com/bangumi/play/ss2258,0.0,1998-04-01 16:00:00,2258,18204,135739,141,5537
1792,机动战士高达AGE,https://www.bilibili.com/bangumi/play/ss27729,8.7,2011-10-08 16:00:00,27729,18163,180333,508,8827
1793,魔法老师！～另一个世界,https://www.bilibili.com/bangumi/play/ss3773,0.0,2009-09-16 16:00:00,3773,18155,237388,99,2607
1794,魔法少女☆伊莉雅（僅限港澳台地區）,https://www.bilibili.com/bangumi/play/ss28136,9.6,2013-07-11 16:00:00,28136,18152,33793,428,2853
1795,出云传奇,https://www.bilibili.com/bangumi/play/ss3077,0.0,1997-10-24 16:00:00,3077,18100,112936,74,2377
1796,冬季恋歌,https://www.bilibili.com/bangumi/play/ss1171,0.0,2009-10-16 16:00:00,1171,18099,133189,75,2215
1797,UN-GO episode: 0 因果论,https://www.bilibili.com/bangumi/play/ss871,9.7,2011-11-18 16:00:00,871,18095,176847,671,7248
1798,虎子,https://www.bilibili.com/bangumi/play/ss1223,0.0,2008-09-30 16:00:00,1223,18067,29783,182,1059
1799,妙手小厨师,https://www.bilibili.com/bangumi/play/ss2410,0.0,1987-10-08 16:00:00,2410,18033,485378,265,18020
1800,文学少女 剧场版,https://www.bilibili.com/bangumi/play/ss3575,9.5,2010-04-30 16:00:00,3575,18025,107262,1213,2478
1801,天使的尾巴,https://www.bilibili.com/bangumi/play/ss2094,0.0,2001-10-03 16:00:00,2094,17971,171148,206,5592
1802,后天的方向,https://www.bilibili.com/bangumi/play/ss1414,9.6,2006-10-04 16:00:00,1414,17968,42308,293,1366
1803,丹特丽安的书架 OVA 荆姬,https://www.bilibili.com/bangumi/play/ss3521,9.7,2012-08-10 16:00:00,3521,17858,353968,1265,14124
1804,如果高中棒球社女经理读过杜拉克的《管理学》的话,https://www.bilibili.com/bangumi/play/ss2989,0.0,2011-04-24 16:00:00,2989,17855,179424,273,4069
1805,网球王子 过去和未来的信息,https://www.bilibili.com/bangumi/play/ss23775,9.6,2009-05-25 16:00:00,23775,17832,664249,637,6352
1806,史上最强弟子兼一 OVA,https://www.bilibili.com/bangumi/play/ss3803,9.7,2012-03-15 16:00:00,3803,17766,216415,584,2907
1807,小马宝莉 友谊的魔力 第八季（中配）,https://www.bilibili.com/bangumi/play/ss26223,9.6,2018-03-23 16:00:00,26223,17755,618349,1420,18686
1808,两个人是少女福尔摩斯,https://www.bilibili.com/bangumi/play/ss1693,0.0,2013-07-12 16:00:00,1693,17748,392833,408,18264
1809,翠星之加尔刚蒂亚～遥远的巡回航路～,https://www.bilibili.com/bangumi/play/ss3568,9.4,2014-11-20 16:00:00,3568,17721,341503,732,7162
1810,梦幻妖子,https://www.bilibili.com/bangumi/play/ss2152,0.0,2000-04-19 16:00:00,2152,17714,184498,149,3301
1811,七武士,https://www.bilibili.com/bangumi/play/ss1908,0.0,2004-06-11 16:00:00,1908,17708,207326,279,8477
1812,蜡笔小新 呼唤传说！三分钟嘎巴大进攻,https://www.bilibili.com/bangumi/play/ss3886,9.6,2005-04-15 16:00:00,3886,17683,747822,1115,13249
1813,黏黏糊糊！！角质君,https://www.bilibili.com/bangumi/play/ss1571,0.0,2013-07-07 16:00:00,1571,17659,1357130,517,15647
1814,青出于蓝～缘～,https://www.bilibili.com/bangumi/play/ss2019,9.4,2003-10-10 16:00:00,2019,17644,241934,388,926
1815,暖暖日记 2nd,https://www.bilibili.com/bangumi/play/ss6041,9.5,2016-04-01 16:00:00,6041,17626,591352,2752,6374
1816,乡村医生,https://www.bilibili.com/bangumi/play/ss4723,0.0,2007-10-01 16:00:00,4723,17620,607404,3416,89826
1817,蜡笔小新之布里布里王国的秘密宝藏,https://www.bilibili.com/bangumi/play/ss3870,9.6,1994-04-22 16:00:00,3870,17609,512849,1282,7164
1818,成年女性的动画时间 第二季,https://www.bilibili.com/bangumi/play/ss604,9.5,2011-01-07 16:00:00,604,17598,364224,677,13393
1819,心之彼端2 OVA,https://www.bilibili.com/bangumi/play/ss2889,0.0,2007-02-27 16:00:00,2889,17567,509890,474,9596
1820,圣哥传 OAD,https://www.bilibili.com/bangumi/play/ss4309,9.6,2012-12-02 16:00:00,4309,17543,423085,768,8212
1821,索尼克,https://www.bilibili.com/bangumi/play/ss1982,9.7,2003-04-05 16:00:00,1982,17527,494097,1296,3562
1822,绝对少年,https://www.bilibili.com/bangumi/play/ss3260,0.0,2005-05-20 16:00:00,3260,17413,28870,81,169
1823,钻石&珍珠：阿尔宙斯超克的时空,https://www.bilibili.com/bangumi/play/ss5746,0.0,2009-07-17 16:00:00,5746,17393,946078,768,16633
1824,黑礁 特典小剧场,https://www.bilibili.com/bangumi/play/ss3842,9.6,2009-12-22 16:00:00,3842,17393,576119,555,4750
1825,我們真的學不來！（僅限台灣地區）,https://www.bilibili.com/bangumi/play/ss26957,9.3,2019-04-06 16:00:00,26957,17286,235384,1354,4101
1826,音乐剧《刀剑乱舞》～真剑乱舞祭2016～,https://www.bilibili.com/bangumi/play/ss26702,9.6,2019-03-01 16:00:00,26702,17279,133849,2129,6095
1827,魔界战记 迪斯凯亚,https://www.bilibili.com/bangumi/play/ss1390,0.0,2006-04-03 16:00:00,1390,17260,195678,319,5556
1828,千岁 Get You!!,https://www.bilibili.com/bangumi/play/ss3352,0.0,2012-06-30 16:00:00,3352,17167,130430,223,2649
1829,蜡笔小新 呼风唤雨！战国大合战,https://www.bilibili.com/bangumi/play/ss3881,9.7,2002-04-19 16:00:00,3881,17149,534143,1835,14179
1830,你所期望的永远 〜Next Season〜,https://www.bilibili.com/bangumi/play/ss3824,0.0,2007-12-20 16:00:00,3824,17142,479809,501,23835
1831,迷糊天使,https://www.bilibili.com/bangumi/play/ss2075,0.0,2002-04-06 16:00:00,2075,17139,140742,163,6017
1832,银发的阿基多,https://www.bilibili.com/bangumi/play/ss4953,0.0,2006-01-06 16:00:00,4953,17133,105409,330,3072
1833,火鸟,https://www.bilibili.com/bangumi/play/ss1903,9.5,2004-04-03 16:00:00,1903,17107,202685,328,10064
1834,RWBY 第二季【日语】,https://www.bilibili.com/bangumi/play/ss6051,9.7,2014-07-23 16:00:00,6051,17093,287515,719,6055
1835,暖暖日记 3rd,https://www.bilibili.com/bangumi/play/ss23883,9.1,2018-04-06 16:00:00,23883,17040,745267,4145,4206
1836,放学后桌游俱乐部,https://www.bilibili.com/bangumi/play/ss28547,0.0,2019-10-01 16:00:00,28547,17035,26716,40,38
1837,怪物弹珠 第二季 后篇,https://www.bilibili.com/bangumi/play/ss6500,0.0,2017-10-06 16:00:00,6500,17021,390052,601,2183
1838,Crane Game Girls 第二季,https://www.bilibili.com/bangumi/play/ss5555,0.0,2016-10-04 16:00:00,5555,16991,129790,485,2837
1839,碧蓝幻想 （僅限台湾地區）,https://www.bilibili.com/bangumi/play/ss5771,9.4,2016-12-31 16:00:00,5771,16990,33813,279,1971
1840,超时空要塞F 恋离飞翼 后篇,https://www.bilibili.com/bangumi/play/ss3565,9.6,2011-02-25 16:00:00,3565,16933,435073,690,54925
1841,摸索吧！部活剧 第三季,https://www.bilibili.com/bangumi/play/ss1580,0.0,2015-04-03 16:00:00,1580,16932,476778,1852,18251
1842,炎炎消防隊（僅限港澳台地區）,https://www.bilibili.com/bangumi/play/ss28059,8.9,2019-07-05 16:00:00,28059,16893,223520,1102,2855
1843,哆啦A梦 大雄的人鱼大海战,https://www.bilibili.com/bangumi/play/ss3883,9.6,2010-03-05 16:00:00,3883,16865,214886,728,5595
1844,机动警察 和平保卫战,https://www.bilibili.com/bangumi/play/ss4015,9.8,1993-08-06 16:00:00,4015,16861,286430,699,3658
1845,网球并不可笑嘛 第二季,https://www.bilibili.com/bangumi/play/ss18,0.0,2013-07-06 16:00:00,18,16860,1362394,1038,5583
1846,偶像大师 灰姑娘女孩 第二季 OVA,https://www.bilibili.com/bangumi/play/ss3788,0.0,2015-07-16 16:00:00,3788,16852,284763,902,7263
1847,夏之岚！ ～春夏冬中～,https://www.bilibili.com/bangumi/play/ss1136,0.0,2009-10-03 16:00:00,1136,16843,34945,109,520
1848,骷髅13,https://www.bilibili.com/bangumi/play/ss1251,9.6,2008-04-11 16:00:00,1251,16827,580558,529,26350
1849,天体的秩序SP,https://www.bilibili.com/bangumi/play/ss5488,9.6,2015-07-23 16:00:00,5488,16819,193974,1203,6266
1850,哆啦A梦 新·大雄与铁人兵团～振翅吧天使们～,https://www.bilibili.com/bangumi/play/ss3900,9.6,2011-03-04 16:00:00,3900,16777,224296,776,5387
1851,弁魔士塞西尔,https://www.bilibili.com/bangumi/play/ss4232,8.5,2014-01-11 16:00:00,4232,16749,160952,432,2180
1852,剧场版 笑傲昙天(外传) 「后篇」,https://www.bilibili.com/bangumi/play/ss25450,9.5,2018-08-31 16:00:00,25450,16693,207634,918,1979
1853,网球并不可笑嘛 第五季,https://www.bilibili.com/bangumi/play/ss2604,0.0,2015-07-05 16:00:00,2604,16664,958220,997,3474
1854,热带雨林的爆笑生活 FINAL,https://www.bilibili.com/bangumi/play/ss2093,9.7,2003-12-20 16:00:00,2093,16643,336688,615,9927
1855,Four of a Kind 四牌士,https://www.bilibili.com/bangumi/play/ss23881,8.5,2018-04-01 16:00:00,23881,16605,314737,1522,2421
1856,变形金刚大电影,https://www.bilibili.com/bangumi/play/ss2873,9.6,1986-06-05 15:00:00,2873,16549,488359,1183,13350
1857,时间飞船24 逆袭的三恶人,https://www.bilibili.com/bangumi/play/ss6477,9.0,2017-10-06 16:00:00,6477,16536,350151,895,4461
1858,人生交叉点-HUMAN SCRAMBLE-,https://www.bilibili.com/bangumi/play/ss1972,0.0,2003-04-04 16:00:00,1972,16532,76850,228,2595
1859,A频道+smile,https://www.bilibili.com/bangumi/play/ss916,9.8,2012-03-20 16:00:00,916,16435,197140,905,4546
1860,竞女（僅限港澳台地區）,https://www.bilibili.com/bangumi/play/ss28061,0.0,2016-10-05 16:00:00,28061,16361,19038,135,828
1861,爱天使传说,https://www.bilibili.com/bangumi/play/ss2323,0.0,1995-04-04 16:00:00,2323,16352,235251,141,6891
1862,勇者王GAOGAIGAR,https://www.bilibili.com/bangumi/play/ss1823,9.7,1997-01-31 16:00:00,1823,16340,525707,544,21298
1863,向日葵！ 第一季,https://www.bilibili.com/bangumi/play/ss1325,0.0,2006-04-09 16:00:00,1325,16331,117815,95,2047
1864,银河英雄传说 我的征途是星辰大海,https://www.bilibili.com/bangumi/play/ss3284,0.0,1988-02-05 16:00:00,3284,16295,333619,582,6903
1865,温柔进行曲-The Tender March-,https://www.bilibili.com/bangumi/play/ss4538,0.0,2012-05-18 16:00:00,4538,16292,33463,171,387
1866,银河冒险战记,https://www.bilibili.com/bangumi/play/ss2161,0.0,2000-10-02 16:00:00,2161,16292,307222,307,7550
1867,亚尔斯兰战记 OAD,https://www.bilibili.com/bangumi/play/ss5695,9.3,2016-05-08 16:00:00,5695,16284,260770,370,3952
1868,玻璃假面,https://www.bilibili.com/bangumi/play/ss1763,9.7,2005-04-24 16:00:00,1763,16255,343536,711,21785
1869,天使的水果糖,https://www.bilibili.com/bangumi/play/ss602,9.0,2013-05-11 16:00:00,602,16253,140195,375,6057
1870,超世代：宝可梦保育家与苍海的王子 玛纳霏,https://www.bilibili.com/bangumi/play/ss5751,0.0,2006-07-14 16:00:00,5751,16228,422804,441,6705
1871,喜剧,https://www.bilibili.com/bangumi/play/ss5255,9.5,2002-02-04 16:00:00,5255,16198,80593,482,810
1872,星空奇迹,https://www.bilibili.com/bangumi/play/ss3019,0.0,2006-07-09 16:00:00,3019,16130,39538,39,1005
1873,心之彼端2 Adplus,https://www.bilibili.com/bangumi/play/ss4051,0.0,2009-04-23 16:00:00,4051,16126,509890,474,9596
1874,昭和元祿落語心中（僅限港澳台地區）,https://www.bilibili.com/bangumi/play/ss2701,9.8,2016-01-07 16:00:00,2701,16121,15923,166,737
1875,网球优等生,https://www.bilibili.com/bangumi/play/ss1651,9.7,2014-04-05 16:00:00,1651,16088,495091,604,9692
1876,XY：破坏之茧与蒂安希,https://www.bilibili.com/bangumi/play/ss6389,0.0,2014-07-18 16:00:00,6389,16060,553588,698,7506
1877,傀儡师左近,https://www.bilibili.com/bangumi/play/ss2199,0.0,1999-10-07 16:00:00,2199,15993,212606,387,17374
1878,街角的童话,https://www.bilibili.com/bangumi/play/ss5565,0.0,1984-07-20 16:00:00,5565,15930,50983,145,1242
1879,科學一方通行（僅限台灣地區）,https://www.bilibili.com/bangumi/play/ss28066,8.3,2019-07-12 16:00:00,28066,15910,154386,1019,3004
1880,热风海陆bushiroad  SP,https://www.bilibili.com/bangumi/play/ss3841,0.0,2013-12-30 16:00:00,3841,15889,183288,143,692
1881,明日之丈,https://www.bilibili.com/bangumi/play/ss24332,9.7,1970-03-31 16:00:00,24332,15889,241665,1070,8116
1882,东之伊甸Ⅰ-The King of Eden,https://www.bilibili.com/bangumi/play/ss2675,0.0,2009-11-27 16:00:00,2675,15869,241400,283,4184
1883,超级机器人大战OG -DIVINE WARS- 第一季,https://www.bilibili.com/bangumi/play/ss1001,0.0,2010-10-04 16:00:00,1001,15858,77958,164,1604
1884,高达创战者 ​GM的逆袭,https://www.bilibili.com/bangumi/play/ss25345,9.6,2017-08-24 16:00:00,25345,15811,437598,926,2919
1885,蜡笔小新 呼风唤雨！会唱歌的屁股炸弹,https://www.bilibili.com/bangumi/play/ss3888,9.7,2007-04-20 16:00:00,3888,15808,554027,992,7694
1886,厨神小当家,https://www.bilibili.com/bangumi/play/ss28631,0.0,2019-10-10 16:00:00,28631,15803,45351,236,144
1887,怪医美女RAY,https://www.bilibili.com/bangumi/play/ss1482,0.0,2006-04-05 16:00:00,1482,15784,146273,95,4501
1888,随风飘的月影兰,https://www.bilibili.com/bangumi/play/ss2151,9.6,2000-01-25 16:00:00,2151,15727,156098,633,11206
1889,骇客时空,https://www.bilibili.com/bangumi/play/ss2036,0.0,2002-04-02 16:00:00,2036,15707,129022,225,2975
1890,甜蜜声优,https://www.bilibili.com/bangumi/play/ss1397,0.0,2006-02-01 16:00:00,1397,15688,112832,220,3324
1891,头文字D Battle Stage,https://www.bilibili.com/bangumi/play/ss5229,0.0,2002-05-14 16:00:00,5229,15651,596057,468,5087
1892,心之彼端2 Another Day,https://www.bilibili.com/bangumi/play/ss4050,0.0,2008-03-25 16:00:00,4050,15640,509890,474,9596
1893,无印：水都的守护神拉帝亚斯和拉帝欧斯,https://www.bilibili.com/bangumi/play/ss5755,9.7,2002-07-12 16:00:00,5755,15607,445507,846,7261
1894,蜡笔小新之黑暗珠珠大追击,https://www.bilibili.com/bangumi/play/ss3874,9.7,1997-04-18 16:00:00,3874,15602,494769,1007,6860
1895,雨月,https://www.bilibili.com/bangumi/play/ss1249,0.0,2008-04-03 16:00:00,1249,15595,121496,153,5218
1896,年老的鳄鱼,https://www.bilibili.com/bangumi/play/ss4900,0.0,2006-08-04 16:00:00,4900,15578,57381,153,902
1897,东月西阳,https://www.bilibili.com/bangumi/play/ss5138,0.0,2004-06-29 16:00:00,5138,15486,116586,104,1258
1898,剧场版 银河机攻队Majestic Prince 觉醒的基因,https://www.bilibili.com/bangumi/play/ss5924,0.0,2016-11-03 16:00:00,5924,15449,259731,376,2610
1899,迷你偶像 2期,https://www.bilibili.com/bangumi/play/ss1727,9.8,2014-03-31 16:00:00,1727,15443,2884850,1383,17414
1900,莎拉公主,https://www.bilibili.com/bangumi/play/ss3046,9.7,1985-01-05 16:00:00,3046,15430,176047,320,12871
1901,游戏王剧场版 光之金字塔,https://www.bilibili.com/bangumi/play/ss21109,9.6,2004-08-12 16:00:00,21109,15428,977604,648,18084
1902,哆啦A梦 大雄与奇迹之岛～动物历险记～,https://www.bilibili.com/bangumi/play/ss3893,0.0,2012-03-02 16:00:00,3893,15428,232469,772,4690
1903,希望宅邸3D 第一季,https://www.bilibili.com/bangumi/play/ss775,0.0,2012-04-02 16:00:00,775,15377,428430,195,3667
1904,生肖奇缘 (2019)（僅限港澳地區）,https://www.bilibili.com/bangumi/play/ss26960,0.0,2019-04-05 16:00:00,26960,15368,152954,846,1810
1905,最游记外传,https://www.bilibili.com/bangumi/play/ss2147,0.0,2011-03-24 16:00:00,2147,15353,204307,353,10859
1906,東京暗鴉（僅限港澳台地區）,https://www.bilibili.com/bangumi/play/ss28076,9.7,2013-10-07 16:00:00,28076,15335,37333,399,2000
1907,吟游默示录 wieder,https://www.bilibili.com/bangumi/play/ss1879,0.0,2006-01-21 16:00:00,1879,15327,16163,44,23
1908,能继续奔跑下去真是太好了。,https://www.bilibili.com/bangumi/play/ss25856,9.3,2018-10-07 16:00:00,25856,15323,77040,437,744
1909,紫音之王,https://www.bilibili.com/bangumi/play/ss1330,0.0,2007-10-12 16:00:00,1330,15286,203694,212,4674
1910,RWBY 第三季【日语】,https://www.bilibili.com/bangumi/play/ss6085,0.0,2015-10-23 16:00:00,6085,15263,195869,458,4623
1911,迷糊软网社,https://www.bilibili.com/bangumi/play/ss933,0.0,2011-04-06 16:00:00,933,15257,276036,292,25871
1912,是魔法使的话就吃味噌,https://www.bilibili.com/bangumi/play/ss4524,0.0,2012-06-14 16:00:00,4524,15250,109756,63,4000
1913,夜樱四重奏 星之海,https://www.bilibili.com/bangumi/play/ss474,0.0,2010-10-07 16:00:00,474,15244,160238,196,5380
1914,十二生肖守护神,https://www.bilibili.com/bangumi/play/ss2311,0.0,1995-04-06 16:00:00,2311,15234,355953,457,20159
1915,高智能方程式：SIN,https://www.bilibili.com/bangumi/play/ss3811,9.7,1998-12-20 16:00:00,3811,15207,806108,1000,14647
1916,声优战队VOICESTORM7,https://www.bilibili.com/bangumi/play/ss460,0.0,2013-10-04 16:00:00,460,15194,158586,81,1576
1917,网球并不可笑嘛 第三季,https://www.bilibili.com/bangumi/play/ss19,0.0,2013-10-05 16:00:00,19,15185,1201858,1006,5275
1918,超能勇士,https://www.bilibili.com/bangumi/play/ss26128,9.6,1996-09-15 16:00:00,26128,15160,400103,1254,10513
1919,Macross Plus OVA,https://www.bilibili.com/bangumi/play/ss3561,0.0,1994-08-24 16:00:00,3561,15149,141881,221,4160
1920,砂和尚,https://www.bilibili.com/bangumi/play/ss1886,0.0,2004-10-03 16:00:00,1886,15124,64175,175,800
1921,饿沙罗鬼,https://www.bilibili.com/bangumi/play/ss2247,0.0,1998-10-03 16:00:00,2247,15109,138655,109,1836
1922,逮捕令 全速前进,https://www.bilibili.com/bangumi/play/ss1342,0.0,2007-10-03 16:00:00,1342,15108,223570,230,11620
1923,图书馆战争 革命之翼,https://www.bilibili.com/bangumi/play/ss3805,9.7,2012-06-15 16:00:00,3805,15101,26321,153,297
1924,拽妹黛薇儿 第二季,https://www.bilibili.com/bangumi/play/ss2954,9.7,1998-02-15 16:00:00,2954,15100,372723,622,11997
1925,天使的小生意气,https://www.bilibili.com/bangumi/play/ss2042,9.6,2002-04-05 16:00:00,2042,15096,327833,768,22694
1926,帕塔利洛西游记,https://www.bilibili.com/bangumi/play/ss1832,0.0,2005-06-05 16:00:00,1832,15075,288820,417,16336
1927,天翔少女,https://www.bilibili.com/bangumi/play/ss1366,0.0,2007-07-04 16:00:00,1366,15043,209457,200,10021
1928,战斗陀螺 第一季,https://www.bilibili.com/bangumi/play/ss2088,0.0,2001-01-08 16:00:00,2088,15037,463641,408,18018
1929,王者天下 第二季,https://www.bilibili.com/bangumi/play/ss583,9.5,2013-06-07 16:00:00,583,15010,1773527,1977,49983
1930,无敌看板娘,https://www.bilibili.com/bangumi/play/ss3406,0.0,2006-07-03 16:00:00,3406,15006,15983,83,292
1931,蜜桃女孩,https://www.bilibili.com/bangumi/play/ss2958,0.0,2005-01-07 16:00:00,2958,14941,63942,73,1649
1932,哆啦A梦 大雄的海底鬼岩城,https://www.bilibili.com/bangumi/play/ss2552,0.0,1983-03-11 16:00:00,2552,14908,489842,805,15732
1933,向阳素描×蜂窝,https://www.bilibili.com/bangumi/play/ss734,9.7,2012-10-04 16:00:00,734,14889,24250,150,610
1934,HEROMAN,https://www.bilibili.com/bangumi/play/ss1026,0.0,2010-03-31 16:00:00,1026,14867,162512,189,8609
1935,蜡笔小新之云黑斋的野心,https://www.bilibili.com/bangumi/play/ss3871,9.6,1995-04-14 16:00:00,3871,14834,449843,1102,6452
1936,摸索吧！部活剧 再来一个,https://www.bilibili.com/bangumi/play/ss1579,0.0,2014-01-10 16:00:00,1579,14821,58648,133,2050
1937,風雲維新大將軍（僅限港澳台地區）,https://www.bilibili.com/bangumi/play/ss189,0.0,2014-04-08 16:00:00,189,14804,6787,14,101
1938,偷影子的老鼠,https://www.bilibili.com/bangumi/play/ss4626,0.0,2011-12-31 16:00:00,4626,14781,49404,351,373
1939,苍色骑士,https://www.bilibili.com/bangumi/play/ss5382,0.0,2008-04-04 16:00:00,5382,14767,48212,128,577
1940,田中君總是如此慵懶（僅限港澳台地區） ,https://www.bilibili.com/bangumi/play/ss28032,9.6,2016-04-08 16:00:00,28032,14735,28442,269,1596
1941,心跳今夜,https://www.bilibili.com/bangumi/play/ss2442,0.0,1982-10-06 16:00:00,2442,14712,60051,112,1142
